路線番号,便ID,バス停順序,バス停名,時,分,曜日区分,路線名,運行会社
20,122,2,諸富,9,50,平日,諸富・早津江線,佐賀市営バス
20,122,3,早津江,10,0,平日,諸富・早津江線,佐賀市営バス
20,123,1,佐賀駅バスセンター,10,25,平日,諸富・早津江線,佐賀市営バス
20,123,2,諸富,10,50,平日,諸富・早津江線,佐賀市営バス
20,123,3,早津江,11,0,平日,諸富・早津江線,佐賀市営バス
20,124,1,佐賀駅バスセンター,11,25,平日,諸富・早津江線,佐賀市営バス
20,124,2,諸富,11,50,平日,諸富・早津江線,佐賀市営バス
20,124,3,早津江,12,0,平日,諸富・早津江線,佐賀市営バス
20,125,1,佐賀駅バスセンター,12,25,平日,諸富・早津江線,佐賀市営バス
20,125,2,諸富,12,50,平日,諸富・早津江線,佐賀市営バス
20,125,3,早津江,13,0,平日,諸富・早津江線,佐賀市営バス
20,126,1,佐賀駅バスセンター,13,25,平日,諸富・早津江線,佐賀市営バス
20,126,2,諸富,13,50,平日,諸富・早津江線,佐賀市営バス
20,126,3,早津江,14,0,平日,諸富・早津江線,佐賀市営バス
20,127,1,佐賀駅バスセンター,14,25,平日,諸富・早津江線,佐賀市営バス
20,127,2,諸富,14,50,平日,諸富・早津江線,佐賀市営バス
20,127,3,早津江,15,0,平日,諸富・早津江線,佐賀市営バス
20,128,1,佐賀駅バスセンター,15,25,平日,諸富・早津江線,佐賀市営バス
20,128,2,諸富,15,50,平日,諸富・早津江線,佐賀市営バス
20,128,3,早津江,16,0,平日,諸富・早津江線,佐賀市営バス
20,129,1,佐賀駅バスセンター,16,25,平日,諸富・早津江線,佐賀市営バス
20,129,2,諸富,16,50,平日,諸富・早津江線,佐賀市営バス
20,129,3,早津江,17,0,平日,諸富・早津江線,佐賀市営バス
20,130,1,佐賀駅バスセンター,17,25,平日,諸富・早津江線,佐賀市営バス
20,130,2,諸富,17,50,平日,諸富・早津江線,佐賀市営バス
20,130,3,早津江,18,0,平日,諸富・早津江線,佐賀市営バス
20,131,1,佐賀駅バスセンター,18,25,平日,諸富・早津江線,佐賀市営バス
20,131,2,諸富,18,50,平日,諸富・早津江線,佐賀市営バス
20,131,3,早津江,19,0,平日,諸富・早津江線,佐賀市営バス
20,132,1,佐賀駅バスセンター,19,25,平日,諸富・早津江線,佐賀市営バス
20,132,2,諸富,19,50,平日,諸富・早津江線,佐賀市営バス
20,132,3,早津江,20,0,平日,諸富・早津江線,佐賀市営バス
30,133,1,佐賀駅バスセンター,6,10,平日,尼寺・金立線,佐賀市営バス
30,133,2,尼寺,6,25,平日,尼寺・金立線,佐賀市営バス
30,133,3,金立,6,40,平日,尼寺・金立線,佐賀市営バス
30,133,4,自動車試験場,6,50,平日,尼寺・金立線,佐賀市営バス
30,134,1,佐賀駅バスセンター,6,40,平日,尼寺・金立線,佐賀市営バス
30,134,2,尼寺,6,55,平日,尼寺・金立線,佐賀市営バス
30,134,3,金立,7,10,平日,尼寺・金立線,佐賀市営バス
30,134,4,自動車試験場,7,20,平日,尼寺・金立線,佐賀市営バス
30,135,1,佐賀駅バスセンター,7,10,平日,尼寺・金立線,佐賀市営バス
30,135,2,尼寺,7,25,平日,尼寺・金立線,佐賀市営バス
30,135,3,金立,7,40,平日,尼寺・金立線,佐賀市営バス
30,135,4,自動車試験場,7,50,平日,尼寺・金立線,佐賀市営バス
30,136,1,佐賀駅バスセンター,7,40,平日,尼寺・金立線,佐賀市営バス
30,136,2,尼寺,7,55,平日,尼寺・金立線,佐賀市営バス
30,136,3,金立,8,10,平日,尼寺・金立線,佐賀市営バス
30,136,4,自動車試験場,8,20,平日,尼寺・金立線,佐賀市営バス
30,137,1,佐賀駅バスセンター,8,10,平日,尼寺・金立線,佐賀市営バス
30,137,2,尼寺,8,25,平日,尼寺・金立線,佐賀市営バス
30,137,3,金立,8,40,平日,尼寺・金立線,佐賀市営バス
30,137,4,自動車試験場,8,50,平日,尼寺・金立線,佐賀市営バス
30,138,1,佐賀駅バスセンター,8,40,平日,尼寺・金立線,佐賀市営バス
30,138,2,尼寺,8,55,平日,尼寺・金立線,佐賀市営バス
30,138,3,金立,9,10,平日,尼寺・金立線,佐賀市営バス
30,138,4,自動車試験場,9,20,平日,尼寺・金立線,佐賀市営バス
30,139,1,佐賀駅バスセンター,9,10,平日,尼寺・金立線,佐賀市営バス
30,139,2,尼寺,9,25,平日,尼寺・金立線,佐賀市営バス
30,139,3,金立,9,40,平日,尼寺・金立線,佐賀市営バス
30,139,4,自動車試験場,9,50,平日,尼寺・金立線,佐賀市営バス
30,140,1,佐賀駅バスセンター,9,40,平日,尼寺・金立線,佐賀市営バス
30,140,2,尼寺,9,55,平日,尼寺・金立線,佐賀市営バス
30,140,3,金立,10,10,平日,尼寺・金立線,佐賀市営バス
30,140,4,自動車試験場,10,20,平日,尼寺・金立線,佐賀市営バス
30,141,1,佐賀駅バスセンター,10,10,平日,尼寺・金立線,佐賀市営バス
30,141,2,尼寺,10,25,平日,尼寺・金立線,佐賀市営バス
30,141,3,金立,10,40,平日,尼寺・金立線,佐賀市営バス
30,141,4,自動車試験場,10,50,平日,尼寺・金立線,佐賀市営バス
30,142,1,佐賀駅バスセンター,10,40,平日,尼寺・金立線,佐賀市営バス
30,142,2,尼寺,10,55,平日,尼寺・金立線,佐賀市営バス
30,142,3,金立,11,10,平日,尼寺・金立線,佐賀市営バス
30,142,4,自動車試験場,11,20,平日,尼寺・金立線,佐賀市営バス
30,143,1,佐賀駅バスセンター,11,10,平日,尼寺・金立線,佐賀市営バス
30,143,2,尼寺,11,25,平日,尼寺・金立線,佐賀市営バス
30,143,3,金立,11,40,平日,尼寺・金立線,佐賀市営バス
30,143,4,自動車試験場,11,50,平日,尼寺・金立線,佐賀市営バス
30,144,1,佐賀駅バスセンター,11,40,平日,尼寺・金立線,佐賀市営バス
30,144,2,尼寺,11,55,平日,尼寺・金立線,佐賀市営バス
30,144,3,金立,12,10,平日,尼寺・金立線,佐賀市営バス
30,144,4,自動車試験場,12,20,平日,尼寺・金立線,佐賀市営バス
30,145,1,佐賀駅バスセンター,12,10,平日,尼寺・金立線,佐賀市営バス
30,145,2,尼寺,12,25,平日,尼寺・金立線,佐賀市営バス
30,145,3,金立,12,40,平日,尼寺・金立線,佐賀市営バス
30,145,4,自動車試験場,12,50,平日,尼寺・金立線,佐賀市営バス
30,146,1,佐賀駅バスセンター,12,40,平日,尼寺・金立線,佐賀市営バス
30,146,2,尼寺,12,55,平日,尼寺・金立線,佐賀市営バス
30,146,3,金立,13,10,平日,尼寺・金立線,佐賀市営バス
30,146,4,自動車試験場,13,20,平日,尼寺・金立線,佐賀市営バス
30,147,1,佐賀駅バスセンター,13,10,平日,尼寺・金立線,佐賀市営バス
30,147,2,尼寺,13,25,平日,尼寺・金立線,佐賀市営バス
30,147,3,金立,13,40,平日,尼寺・金立線,佐賀市営バス
30,147,4,自動車試験場,13,50,平日,尼寺・金立線,佐賀市営バス
30,148,1,佐賀駅バスセンター,13,40,平日,尼寺・金立線,佐賀市営バス
30,148,2,尼寺,13,55,平日,尼寺・金立線,佐賀市営バス
30,148,3,金立,14,10,平日,尼寺・金立線,佐賀市営バス
30,148,4,自動車試験場,14,20,平日,尼寺・金立線,佐賀市営バス
30,149,1,佐賀駅バスセンター,14,10,平日,尼寺・金立線,佐賀市営バス
30,149,2,尼寺,14,25,平日,尼寺・金立線,佐賀市営バス
30,149,3,金立,14,40,平日,尼寺・金立線,佐賀市営バス
30,149,4,自動車試験場,14,50,平日,尼寺・金立線,佐賀市営バス
30,150,1,佐賀駅バスセンター,14,40,平日,尼寺・金立線,佐賀市営バス
30,150,2,尼寺,14,55,平日,尼寺・金立線,佐賀市営バス
30,150,3,金立,15,10,平日,尼寺・金立線,佐賀市営バス
30,150,4,自動車試験場,15,20,平日,尼寺・金立線,佐賀市営バス
30,151,1,佐賀駅バスセンター,15,10,平日,尼寺・金立線,佐賀市営バス
30,151,2,尼寺,15,25,平日,尼寺・金立線,佐賀市営バス
30,151,3,金立,15,40,平日,尼寺・金立線,佐賀市営バス
30,151,4,自動車試験場,15,50,平日,尼寺・金立線,佐賀市営バス
30,152,1,佐賀駅バスセンター,15,40,平日,尼寺・金立線,佐賀市営バス
30,152,2,尼寺,15,55,平日,尼寺・金立線,佐賀市営バス
30,152,3,金立,16,10,平日,尼寺・金立線,佐賀市営バス
30,152,4,自動車試験場,16,20,平日,尼寺・金立線,佐賀市営バス
30,153,1,佐賀駅バスセンター,16,10,平日,尼寺・金立線,佐賀市営バス
30,153,2,尼寺,16,25,平日,尼寺・金立線,佐賀市営バス
30,153,3,金立,16,40,平日,尼寺・金立線,佐賀市営バス
30,153,4,自動車試験場,16,50,平日,尼寺・金立線,佐賀市営バス
30,154,1,佐賀駅バスセンター,16,40,平日,尼寺・金立線,佐賀市営バス
30,154,2,尼寺,16,55,平日,尼寺・金立線,佐賀市営バス
30,154,3,金立,17,10,平日,尼寺・金立線,佐賀市営バス
30,154,4,自動車試験場,17,20,平日,尼寺・金立線,佐賀市営バス
30,155,1,佐賀駅バスセンター,17,10,平日,尼寺・金立線,佐賀市営バス
30,155,2,尼寺,17,25,平日,尼寺・金立線,佐賀市営バス
30,155,3,金立,17,40,平日,尼寺・金立線,佐賀市営バス
30,155,4,自動車試験場,17,50,平日,尼寺・金立線,佐賀市営バス
30,156,1,佐賀駅バスセンター,17,40,平日,尼寺・金立線,佐賀市営バス
30,156,2,尼寺,17,55,平日,尼寺・金立線,佐賀市営バス
30,156,3,金立,18,10,平日,尼寺・金立線,佐賀市営バス
30,156,4,自動車試験場,18,20,平日,尼寺・金立線,佐賀市営バス
30,157,1,佐賀駅バスセンター,18,10,平日,尼寺・金立線,佐賀市営バス
30,157,2,尼寺,18,25,平日,尼寺・金立線,佐賀市営バス
30,157,3,金立,18,40,平日,尼寺・金立線,佐賀市営バス
30,157,4,自動車試験場,18,50,平日,尼寺・金立線,佐賀市営バス
30,158,1,佐賀駅バスセンター,18,40,平日,尼寺・金立線,佐賀市営バス
30,158,2,尼寺,18,55,平日,尼寺・金立線,佐賀市営バス
30,158,3,金立,19,10,平日,尼寺・金立線,佐賀市営バス
30,158,4,自動車試験場,19,20,平日,尼寺・金立線,佐賀市営バス
30,159,1,佐賀駅バスセンター,19,10,平日,尼寺・金立線,佐賀市営バス
30,159,2,尼寺,19,25,平日,尼寺・金立線,佐賀市営バス
30,159,3,金立,19,40,平日,尼寺・金立線,佐賀市営バス
30,159,4,自動車試験場,19,50,平日,尼寺・金立線,佐賀市営バス
30,160,1,佐賀駅バスセンター,19,40,平日,尼寺・金立線,佐賀市営バス
30,160,2,尼寺,19,55,平日,尼寺・金立線,佐賀市営バス
30,160,3,金立,20,10,平日,尼寺・金立線,佐賀市営バス
30,160,4,自動車試験場,20,20,平日,尼寺・金立線,佐賀市営バス
36,161,1,佐賀駅バスセンター,7,15,平日,若楠・佐賀記念病院線,佐賀市営バス
36,161,2,若楠,7,35,平日,若楠・佐賀記念病院線,佐賀市営バス
36,161,3,佐賀記念病院,7,45,平日,若楠・佐賀記念病院線,佐賀市営バス
36,162,1,佐賀駅バスセンター,8,15,平日,若楠・佐賀記念病院線,佐賀市営バス
36,162,2,若楠,8,35,平日,若楠・佐賀記念病院線,佐賀市営バス
36,162,3,佐賀記念病院,8,45,平日,若楠・佐賀記念病院線,佐賀市営バス
36,163,1,佐賀駅バスセンター,9,15,平日,若楠・佐賀記念病院線,佐賀市営バス
36,163,2,若楠,9,35,平日,若楠・佐賀記念病院線,佐賀市営バス
36,163,3,佐賀記念病院,9,45,平日,若楠・佐賀記念病院線,佐賀市営バス
36,164,1,佐賀駅バスセンター,10,15,平日,若楠・佐賀記念病院線,佐賀市営バス
36,164,2,若楠,10,35,平日,若楠・佐賀記念病院線,佐賀市営バス
36,164,3,佐賀記念病院,10,45,平日,若楠・佐賀記念病院線,佐賀市営バス
36,165,1,佐賀駅バスセンター,11,15,平日,若楠・佐賀記念病院線,佐賀市営バス
36,165,2,若楠,11,35,平日,若楠・佐賀記念病院線,佐賀市営バス
36,165,3,佐賀記念病院,11,45,平日,若楠・佐賀記念病院線,佐賀市営バス
36,166,1,佐賀駅バスセンター,12,15,平日,若楠・佐賀記念病院線,佐賀市営バス
36,166,2,若楠,12,35,平日,若楠・佐賀記念病院線,佐賀市営バス
36,166,3,佐賀記念病院,12,45,平日,若楠・佐賀記念病院線,佐賀市営バス
36,167,1,佐賀駅バスセンター,13,15,平日,若楠・佐賀記念病院線,佐賀市営バス
36,167,2,若楠,13,35,平日,若楠・佐賀記念病院線,佐賀市営バス
36,167,3,佐賀記念病院,13,45,平日,若楠・佐賀記念病院線,佐賀市営バス
36,168,1,佐賀駅バスセンター,14,15,平日,若楠・佐賀記念病院線,佐賀市営バス
36,168,2,若楠,14,35,平日,若楠・佐賀記念病院線,佐賀市営バス
36,168,3,佐賀記念病院,14,45,平日,若楠・佐賀記念病院線,佐賀市営バス
36,169,1,佐賀駅バスセンター,15,15,平日,若楠・佐賀記念病院線,佐賀市営バス
36,169,2,若楠,15,35,平日,若楠・佐賀記念病院線,佐賀市営バス
36,169,3,佐賀記念病院,15,45,平日,若楠・佐賀記念病院線,佐賀市営バス
36,170,1,佐賀駅バスセンター,16,15,平日,若楠・佐賀記念病院線,佐賀市営バス
36,170,2,若楠,16,35,平日,若楠・佐賀記念病院線,佐賀市営バス
36,170,3,佐賀記念病院,16,45,平日,若楠・佐賀記念病院線,佐賀市営バス
36,171,1,佐賀駅バスセンター,17,15,平日,若楠・佐賀記念病院線,佐賀市営バス
36,171,2,若楠,17,35,平日,若楠・佐賀記念病院線,佐賀市営バス
36,171,3,佐賀記念病院,17,45,平日,若楠・佐賀記念病院線,佐賀市営バス
36,172,1,佐賀駅バスセンター,18,15,平日,若楠・佐賀記念病院線,佐賀市営バス
36,172,2,若楠,18,35,平日,若楠・佐賀記念病院線,佐賀市営バス
36,172,3,佐賀記念病院,18,45,平日,若楠・佐賀記念病院線,佐賀市営バス
5,33,1,佐賀駅バスセンター,7,15,平日,ゆめタウン線,佐賀市営バス
5,33,2,唐人町,7,20,平日,ゆめタウン線,佐賀市営バス
5,33,3,片田江,7,23,平日,ゆめタウン線,佐賀市営バス
5,33,4,ゆめタウン佐賀,7,30,平日,ゆめタウン線,佐賀市営バス
5,34,1,佐賀駅バスセンター,7,45,平日,ゆめタウン線,佐賀市営バス
5,34,2,唐人町,7,50,平日,ゆめタウン線,佐賀市営バス
5,34,3,片田江,7,53,平日,ゆめタウン線,佐賀市営バス
5,34,4,ゆめタウン佐賀,8,0,平日,ゆめタウン線,佐賀市営バス
5,35,1,佐賀駅バスセンター,8,15,平日,ゆめタウン線,佐賀市営バス
5,35,2,唐人町,8,20,平日,ゆめタウン線,佐賀市営バス
5,35,3,片田江,8,23,平日,ゆめタウン線,佐賀市営バス
5,35,4,ゆめタウン佐賀,8,30,平日,ゆめタウン線,佐賀市営バス
5,36,1,佐賀駅バスセンター,8,45,平日,ゆめタウン線,佐賀市営バス
5,36,2,唐人町,8,50,平日,ゆめタウン線,佐賀市営バス
5,36,3,片田江,8,53,平日,ゆめタウン線,佐賀市営バス
5,36,4,ゆめタウン佐賀,9,0,平日,ゆめタウン線,佐賀市営バス
5,37,1,佐賀駅バスセンター,9,15,平日,ゆめタウン線,佐賀市営バス
5,37,2,唐人町,9,20,平日,ゆめタウン線,佐賀市営バス
5,37,3,片田江,9,23,平日,ゆめタウン線,佐賀市営バス
5,37,4,ゆめタウン佐賀,9,30,平日,ゆめタウン線,佐賀市営バス
5,38,1,佐賀駅バスセンター,9,45,平日,ゆめタウン線,佐賀市営バス
5,38,2,唐人町,9,50,平日,ゆめタウン線,佐賀市営バス
5,38,3,片田江,9,53,平日,ゆめタウン線,佐賀市営バス
5,38,4,ゆめタウン佐賀,10,0,平日,ゆめタウン線,佐賀市営バス
5,39,1,佐賀駅バスセンター,10,15,平日,ゆめタウン線,佐賀市営バス
5,39,2,唐人町,10,20,平日,ゆめタウン線,佐賀市営バス
5,39,3,片田江,10,23,平日,ゆめタウン線,佐賀市営バス
5,39,4,ゆめタウン佐賀,10,30,平日,ゆめタウン線,佐賀市営バス
5,40,1,佐賀駅バスセンター,10,45,平日,ゆめタウン線,佐賀市営バス
5,40,2,唐人町,10,50,平日,ゆめタウン線,佐賀市営バス
5,40,3,片田江,10,53,平日,ゆめタウン線,佐賀市営バス
5,40,4,ゆめタウン佐賀,11,0,平日,ゆめタウン線,佐賀市営バス
5,41,1,佐賀駅バスセンター,11,15,平日,ゆめタウン線,佐賀市営バス
5,41,2,唐人町,11,20,平日,ゆめタウン線,佐賀市営バス
5,41,3,片田江,11,23,平日,ゆめタウン線,佐賀市営バス
5,41,4,ゆめタウン佐賀,11,30,平日,ゆめタウン線,佐賀市営バス
5,42,1,佐賀駅バスセンター,11,45,平日,ゆめタウン線,佐賀市営バス
5,42,2,唐人町,11,50,平日,ゆめタウン線,佐賀市営バス
5,42,3,片田江,11,53,平日,ゆめタウン線,佐賀市営バス
5,42,4,ゆめタウン佐賀,12,0,平日,ゆめタウン線,佐賀市営バス
5,43,1,佐賀駅バスセンター,12,15,平日,ゆめタウン線,佐賀市営バス
5,43,2,唐人町,12,20,平日,ゆめタウン線,佐賀市営バス
5,43,3,片田江,12,23,平日,ゆめタウン線,佐賀市営バス
5,43,4,ゆめタウン佐賀,12,30,平日,ゆめタウン線,佐賀市営バス
5,44,1,佐賀駅バスセンター,12,45,平日,ゆめタウン線,佐賀市営バス
5,44,2,唐人町,12,50,平日,ゆめタウン線,佐賀市営バス
5,44,3,片田江,12,53,平日,ゆめタウン線,佐賀市営バス
5,44,4,ゆめタウン佐賀,13,0,平日,ゆめタウン線,佐賀市営バス
5,45,1,佐賀駅バスセンター,13,15,平日,ゆめタウン線,佐賀市営バス
5,45,2,唐人町,13,20,平日,ゆめタウン線,佐賀市営バス
5,45,3,片田江,13,23,平日,ゆめタウン線,佐賀市営バス
5,45,4,ゆめタウン佐賀,13,30,平日,ゆめタウン線,佐賀市営バス
5,46,1,佐賀駅バスセンター,13,45,平日,ゆめタウン線,佐賀市営バス
5,46,2,唐人町,13,50,平日,ゆめタウン線,佐賀市営バス
5,46,3,片田江,13,53,平日,ゆめタウン線,佐賀市営バス
5,46,4,ゆめタウン佐賀,14,0,平日,ゆめタウン線,佐賀市営バス
5,47,1,佐賀駅バスセンター,14,15,平日,ゆめタウン線,佐賀市営バス
5,47,2,唐人町,14,20,平日,ゆめタウン線,佐賀市営バス
5,47,3,片田江,14,23,平日,ゆめタウン線,佐賀市営バス
5,47,4,ゆめタウン佐賀,14,30,平日,ゆめタウン線,佐賀市営バス
5,48,1,佐賀駅バスセンター,14,45,平日,ゆめタウン線,佐賀市営バス
5,48,2,唐人町,14,50,平日,ゆめタウン線,佐賀市営バス
5,48,3,片田江,14,53,平日,ゆめタウン線,佐賀市営バス
5,48,4,ゆめタウン佐賀,15,0,平日,ゆめタウン線,佐賀市営バス
5,49,1,佐賀駅バスセンター,15,15,平日,ゆめタウン線,佐賀市営バス
5,49,2,唐人町,15,20,平日,ゆめタウン線,佐賀市営バス
5,49,3,片田江,15,23,平日,ゆめタウン線,佐賀市営バス
5,49,4,ゆめタウン佐賀,15,30,平日,ゆめタウン線,佐賀市営バス
5,50,1,佐賀駅バスセンター,15,45,平日,ゆめタウン線,佐賀市営バス
5,50,2,唐人町,15,50,平日,ゆめタウン線,佐賀市営バス
5,50,3,片田江,15,53,平日,ゆめタウン線,佐賀市営バス
5,50,4,ゆめタウン佐賀,16,0,平日,ゆめタウン線,佐賀市営バス
5,51,1,佐賀駅バスセンター,16,15,平日,ゆめタウン線,佐賀市営バス
5,51,2,唐人町,16,20,平日,ゆめタウン線,佐賀市営バス
5,51,3,片田江,16,23,平日,ゆめタウン線,佐賀市営バス
5,51,4,ゆめタウン佐賀,16,30,平日,ゆめタウン線,佐賀市営バス
5,52,1,佐賀駅バスセンター,16,45,平日,ゆめタウン線,佐賀市営バス
5,52,2,唐人町,16,50,平日,ゆめタウン線,佐賀市営バス
5,52,3,片田江,16,53,平日,ゆめタウン線,佐賀市営バス
5,52,4,ゆめタウン佐賀,17,0,平日,ゆめタウン線,佐賀市営バス
5,53,1,佐賀駅バスセンター,17,15,平日,ゆめタウン線,佐賀市営バス
5,53,2,唐人町,17,20,平日,ゆめタウン線,佐賀市営バス
5,53,3,片田江,17,23,平日,ゆめタウン線,佐賀市営バス
5,53,4,ゆめタウン佐賀,17,30,平日,ゆめタウン線,佐賀市営バス
5,54,1,佐賀駅バスセンター,17,45,平日,ゆめタウン線,佐賀市営バス
5,54,2,唐人町,17,50,平日,ゆめタウン線,佐賀市営バス
5,54,3,片田江,17,53,平日,ゆめタウン線,佐賀市営バス
5,54,4,ゆめタウン佐賀,18,0,平日,ゆめタウン線,佐賀市営バス
5,55,1,佐賀駅バスセンター,18,15,平日,ゆめタウン線,佐賀市営バス
5,55,2,唐人町,18,20,平日,ゆめタウン線,佐賀市営バス
5,55,3,片田江,18,23,平日,ゆめタウン線,佐賀市営バス
5,55,4,ゆめタウン佐賀,18,30,平日,ゆめタウン線,佐賀市営バス
5,56,1,佐賀駅バスセンター,18,45,平日,ゆめタウン線,佐賀市営バス
5,56,2,唐人町,18,50,平日,ゆめタウン線,佐賀市営バス
5,56,3,片田江,18,53,平日,ゆめタウン線,佐賀市営バス
5,56,4,ゆめタウン佐賀,19,0,平日,ゆめタウン線,佐賀市営バス
5,57,1,佐賀駅バスセンター,19,15,平日,ゆめタウン線,佐賀市営バス
5,57,2,唐人町,19,20,平日,ゆめタウン線,佐賀市営バス
5,57,3,片田江,19,23,平日,ゆめタウン線,佐賀市営バス
5,57,4,ゆめタウン佐賀,19,30,平日,ゆめタウン線,佐賀市営バス
5,58,1,佐賀駅バスセンター,19,45,平日,ゆめタウン線,佐賀市営バス
5,58,2,唐人町,19,50,平日,ゆめタウン線,佐賀市営バス
5,58,3,片田江,19,53,平日,ゆめタウン線,佐賀市営バス
5,58,4,ゆめタウン佐賀,20,0,平日,ゆめタウン線,佐賀市営バス
5,59,1,佐賀駅バスセンター,20,15,平日,ゆめタウン線,佐賀市営バス
5,59,2,唐人町,20,20,平日,ゆめタウン線,佐賀市営バス
5,59,3,片田江,20,23,平日,ゆめタウン線,佐賀市営バス
5,59,4,ゆめタウン佐賀,20,30,平日,ゆめタウン線,佐賀市営バス
5,60,1,佐賀駅バスセンター,20,45,平日,ゆめタウン線,佐賀市営バス
5,60,2,唐人町,20,50,平日,ゆめタウン線,佐賀市営バス
5,60,3,片田江,20,53,平日,ゆめタウン線,佐賀市営バス
5,60,4,ゆめタウン佐賀,21,0,平日,ゆめタウン線,佐賀市営バス
50,173,1,佐賀駅バスセンター,7,5,平日,神野公園・佐賀大学病院線,佐賀市営バス
50,173,2,神野公園,7,20,平日,神野公園・佐賀大学病院線,佐賀市営バス
50,173,3,佐賀大学病院,7,30,平日,神野公園・佐賀大学病院線,佐賀市営バス
50,174,1,佐賀駅バスセンター,8,5,平日,神野公園・佐賀大学病院線,佐賀市営バス
50,174,2,神野公園,8,20,平日,神野公園・佐賀大学病院線,佐賀市営バス
50,174,3,佐賀大学病院,8,30,平日,神野公園・佐賀大学病院線,佐賀市営バス
50,175,1,佐賀駅バスセンター,9,5,平日,神野公園・佐賀大学病院線,佐賀市営バス
50,175,2,神野公園,9,20,平日,神野公園・佐賀大学病院線,佐賀市営バス
50,175,3,佐賀大学病院,9,30,平日,神野公園・佐賀大学病院線,佐賀市営バス
50,176,1,佐賀駅バスセンター,10,5,平日,神野公園・佐賀大学病院線,佐賀市営バス
50,176,2,神野公園,10,20,平日,神野公園・佐賀大学病院線,佐賀市営バス
50,176,3,佐賀大学病院,10,30,平日,神野公園・佐賀大学病院線,佐賀市営バス
50,177,1,佐賀駅バスセンター,11,5,平日,神野公園・佐賀大学病院線,佐賀市営バス
50,177,2,神野公園,11,20,平日,神野公園・佐賀大学病院線,佐賀市営バス
50,177,3,佐賀大学病院,11,30,平日,神野公園・佐賀大学病院線,佐賀市営バス
50,178,1,佐賀駅バスセンター,12,5,平日,神野公園・佐賀大学病院線,佐賀市営バス
50,178,2,神野公園,12,20,平日,神野公園・佐賀大学病院線,佐賀市営バス
50,178,3,佐賀大学病院,12,30,平日,神野公園・佐賀大学病院線,佐賀市営バス
50,179,1,佐賀駅バスセンター,13,5,平日,神野公園・佐賀大学病院線,佐賀市営バス
50,179,2,神野公園,13,20,平日,神野公園・佐賀大学病院線,佐賀市営バス
50,179,3,佐賀大学病院,13,30,平日,神野公園・佐賀大学病院線,佐賀市営バス
50,180,1,佐賀駅バスセンター,14,5,平日,神野公園・佐賀大学病院線,佐賀市営バス
50,180,2,神野公園,14,20,平日,神野公園・佐賀大学病院線,佐賀市営バス
50,180,3,佐賀大学病院,14,30,平日,神野公園・佐賀大学病院線,佐賀市営バス
50,181,1,佐賀駅バスセンター,15,5,平日,神野公園・佐賀大学病院線,佐賀市営バス
50,181,2,神野公園,15,20,平日,神野公園・佐賀大学病院線,佐賀市営バス
50,181,3,佐賀大学病院,15,30,平日,神野公園・佐賀大学病院線,佐賀市営バス
50,182,1,佐賀駅バスセンター,16,5,平日,神野公園・佐賀大学病院線,佐賀市営バス
50,182,2,神野公園,16,20,平日,神野公園・佐賀大学病院線,佐賀市営バス
50,182,3,佐賀大学病院,16,30,平日,神野公園・佐賀大学病院線,佐賀市営バス
50,183,1,佐賀駅バスセンター,17,5,平日,神野公園・佐賀大学病院線,佐賀市営バス
50,183,2,神野公園,17,20,平日,神野公園・佐賀大学病院線,佐賀市営バス
50,183,3,佐賀大学病院,17,30,平日,神野公園・佐賀大学病院線,佐賀市営バス
50,184,1,佐賀駅バスセンター,18,5,平日,神野公園・佐賀大学病院線,佐賀市営バス
50,184,2,神野公園,18,20,平日,神野公園・佐賀大学病院線,佐賀市営バス
50,184,3,佐賀大学病院,18,30,平日,神野公園・佐賀大学病院線,佐賀市営バス
7,61,1,佐賀駅バスセンター,6,45,平日,佐賀空港線,佐賀市営バス
7,61,2,市役所前,6,48,平日,佐賀空港線,佐賀市営バス
7,61,3,川副,7,5,平日,佐賀空港線,佐賀市営バス
7,61,4,佐賀空港,7,20,平日,佐賀空港線,佐賀市営バス
7,62,1,佐賀駅バスセンター,7,45,平日,佐賀空港線,佐賀市営バス
7,62,2,市役所前,7,48,平日,佐賀空港線,佐賀市営バス
7,62,3,川副,8,5,平日,佐賀空港線,佐賀市営バス
7,62,4,佐賀空港,8,20,平日,佐賀空港線,佐賀市営バス
7,63,1,佐賀駅バスセンター,8,45,平日,佐賀空港線,佐賀市営バス
7,63,2,市役所前,8,48,平日,佐賀空港線,佐賀市営バス
7,63,3,川副,9,5,平日,佐賀空港線,佐賀市営バス
7,63,4,佐賀空港,9,20,平日,佐賀空港線,佐賀市営バス
7,64,1,佐賀駅バスセンター,9,45,平日,佐賀空港線,佐賀市営バス
7,64,2,市役所前,9,48,平日,佐賀空港線,佐賀市営バス
7,64,3,川副,10,5,平日,佐賀空港線,佐賀市営バス
7,64,4,佐賀空港,10,20,平日,佐賀空港線,佐賀市営バス
7,65,1,佐賀駅バスセンター,10,45,平日,佐賀空港線,佐賀市営バス
7,65,2,市役所前,10,48,平日,佐賀空港線,佐賀市営バス
7,65,3,川副,11,5,平日,佐賀空港線,佐賀市営バス
7,65,4,佐賀空港,11,20,平日,佐賀空港線,佐賀市営バス
7,66,1,佐賀駅バスセンター,11,45,平日,佐賀空港線,佐賀市営バス
7,66,2,市役所前,11,48,平日,佐賀空港線,佐賀市営バス
7,66,3,川副,12,5,平日,佐賀空港線,佐賀市営バス
7,66,4,佐賀空港,12,20,平日,佐賀空港線,佐賀市営バス
